path_audio,fname,sample_rate,channels,bits,samples,length,fsize,sensor_name,date,time
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_013000.WAV,MC-037_20240221_013000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 01:30:00,013000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_020000.WAV,MC-037_20240221_020000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 02:00:00,020000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_023000.WAV,MC-037_20240221_023000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 02:30:00,023000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_030000.WAV,MC-037_20240221_030000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 03:00:00,030000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_033000.WAV,MC-037_20240221_033000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 03:30:00,033000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_040000.WAV,MC-037_20240221_040000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 04:00:00,040000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_043000.WAV,MC-037_20240221_043000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 04:30:00,043000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_050000.WAV,MC-037_20240221_050000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 05:00:00,050000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_053000.WAV,MC-037_20240221_053000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 05:30:00,053000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_060000.WAV,MC-037_20240221_060000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 06:00:00,060000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_063000.WAV,MC-037_20240221_063000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 06:30:00,063000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_070000.WAV,MC-037_20240221_070000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 07:00:00,070000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_073000.WAV,MC-037_20240221_073000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 07:30:00,073000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_080000.WAV,MC-037_20240221_080000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 08:00:00,080000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_083000.WAV,MC-037_20240221_083000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 08:30:00,083000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_090000.WAV,MC-037_20240221_090000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 09:00:00,090000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_093000.WAV,MC-037_20240221_093000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 09:30:00,093000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_100000.WAV,MC-037_20240221_100000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 10:00:00,100000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_103000.WAV,MC-037_20240221_103000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 10:30:00,103000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_110000.WAV,MC-037_20240221_110000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 11:00:00,110000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_113000.WAV,MC-037_20240221_113000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 11:30:00,113000
C:/Users/57301/Documents/SONABIO/MC-037/MC-037_20240221_120000.WAV,MC-037_20240221_120000.WAV,48000,1,16,2880000,60.0,5760488,MC-037,2024-02-21 12:00:00,120000
